1,1,493.251708984375,481.7094421386719,48.0352783203125,122.58840942382812,1,1,1
1,2,740.881103515625,423.50946044921875,51.48260498046875,91.34661865234375,1,1,1
1,3,357.4127197265625,477.5068664550781,52.30340576171875,111.89474487304688,1,1,1
1,4,638.7227172851562,380.0013122558594,40.95819091796875,86.94134521484375,1,1,1
1,5,313.57794189453125,585.712646484375,66.48577880859375,116.140869140625,1,1,1
1,6,547.7192993164062,666.7965087890625,83.7615966796875,88.887451171875,1,1,1
1,7,827.3353881835938,325.3428649902344,34.37542724609375,80.74371337890625,1,1,1
1,8,171.15724182128906,548.448486328125,48.30314636230469,83.2225341796875,1,1,1
1,9,678.934814453125,343.77239990234375,30.51483154296875,85.30419921875,1,1,1
1,10,488.86212158203125,665.28466796875,61.8651123046875,90.63946533203125,1,1,1
1,11,117.87965393066406,393.1448669433594,31.816635131835938,70.86624145507812,1,1,1
1,12,300.5365295410156,489.78472900390625,37.66650390625,113.7620849609375,1,1,1
1,13,611.0336303710938,351.2837219238281,37.5467529296875,83.2894287109375,1,1,1
1,14,879.1698608398438,298.2774658203125,29.63104248046875,75.64193725585938,1,1,1
1,15,241.88697814941406,295.8543701171875,25.848495483398438,76.75836181640625,1,1,1
1,16,659.2467041015625,310.7135009765625,28.40057373046875,68.78424072265625,1,1,1
1,17,45.62284469604492,297.9094543457031,23.179851531982422,51.74853515625,1,1,1
1,18,636.7700805664062,305.2906188964844,24.66949462890625,65.79644775390625,1,1,1
1,19,749.8492431640625,721.0595092773438,61.44769287109375,35.04681396484375,1,1,1
1,20,374.1534729003906,254.06004333496094,14.731964111328125,40.43598937988281,1,1,1
1,21,11.18007755279541,471.16845703125,65.15201568603516,56.4163818359375,1,1,1
1,22,151.86534118652344,380.1918640136719,45.10340881347656,50.644439697265625,1,1,1
1,23,282.0888366699219,207.11825561523438,19.27490234375,55.913543701171875,1,1,1
1,24,19.440956115722656,470.7446594238281,57.620811462402344,55.337127685546875,1,1,1
2,1,492.6513059319031,481.819495194737,48.06767731646363,122.18657470699873,1,1,1
2,2,741.2608498614245,423.37345154293024,51.21245437060338,90.7187759295162,1,1,1
2,3,356.7862310664964,477.8578580520195,52.62694604220758,111.86900774473946,1,1,1
2,4,638.7704290314098,380.10832648382313,41.8002156317275,87.09766753289523,1,1,1
2,5,312.30972590584383,584.388341273367,67.27314599491302,107.81553826509412,1,1,1
2,6,547.269742743461,666.9660768821199,83.54742105636535,88.79292626799474,1,1,1
2,7,826.2005811075984,324.9031054109414,32.3828784950266,80.8119952225976,1,1,1
2,8,170.8265718137755,548.785174332816,48.614093582234375,83.04554915793994,1,1,1
2,9,677.3262077690782,343.02116841229906,30.552083684408103,84.46133747751139,1,1,1
2,10,488.5927366127899,665.2139880544792,61.27561665533477,90.67908607741288,1,1,1
2,11,118.2218014984647,393.27207744771727,31.59419741219044,71.01859238491943,1,1,1
2,12,299.6543871058046,489.7912575042356,38.71254360230773,113.98238053169638,1,1,1
2,13,610.4827847425128,351.7367515580918,34.53814001592389,81.98613184992973,1,1,1
2,14,879.5572198959336,299.5806679921428,29.731328665590013,74.04835569732887,1,1,1
2,15,241.64245609625328,296.0781664993893,27.694046241921853,77.36631146272083,1,1,1
2,16,656.7200856406778,309.9007975770717,28.815418771770283,67.38541307042561,1,1,1
2,17,45.27199998086079,298.63977344212356,22.56296146633087,50.81362432962402,1,1,1
2,18,634.3464134708895,307.4333726337307,25.174053818075322,63.95376576881932,1,1,1
2,19,750.1117088863681,721.1220520130429,60.1774921837673,34.947979086810506,1,1,1
2,20,372.85886325632043,254.47070658190725,15.676147188052596,40.570976673552224,1,1,1
2,22,146.78446506911598,380.7499333231382,49.67702189290915,54.58376803040932,1,1,1
2,23,281.74696164654955,207.10773552353388,19.87079020249581,56.205886257082255,1,1,1
2,24,18.060802020409938,470.9330853403976,58.59405091518195,56.020288582342346,1,1,1
3,1,494.7119021332979,481.82486716050397,45.44353307620355,122.91903366994956,1,1,1
3,2,745.0814098979847,422.5096766574077,46.84022222560054,90.57088117870148,1,1,1
3,3,356.41447668700306,477.6631193361623,52.6523120902969,112.13089604389705,1,1,1
3,4,640.9503874831265,378.56409277173003,40.27077032864702,88.75130545362532,1,1,1
3,5,311.3474354758393,584.5391408119704,68.3080596535118,100.16039985402745,1,1,1
3,6,546.5972730576043,667.0258304793696,83.38743796418066,88.77867812362945,1,1,1
3,7,826.597955691424,324.1085914076895,29.39451275572992,81.40184542496678,1,1,1
3,8,170.42556259608688,549.0287557538771,48.58327125566092,82.89997697535534,1,1,1
3,9,677.0671571248372,342.0819476224732,29.96027467324984,85.6103171455843,1,1,1
3,10,488.94919497342954,664.9807967850339,60.38141441122508,90.92357628540935,1,1,1
3,11,118.21573094868,393.38822847095537,30.704881501198884,70.86538187726967,1,1,1
3,12,299.2542904197346,490.0298898904532,38.709360325926355,113.7307729451386,1,1,1
3,13,609.1125812451495,350.98614499464014,33.870311319596,82.00525785041776,1,1,1
3,14,877.2808074270846,299.17601938226517,31.862702949941422,74.82082982650661,1,1,1
3,15,241.77247430544082,295.84569401184626,28.238644908620472,76.68313642234375,1,1,1
3,16,653.8343014273025,308.46430287975846,29.2692149820507,76.26731658436341,1,1,1
3,17,44.59264608613258,299.4803529315878,22.789651793603987,50.30126257389702,1,1,1
3,18,631.2550379069542,309.3994753110518,25.775924680337766,62.25662077997566,1,1,1
3,19,748.6535215485121,720.8024732279453,61.0334340357748,35.24891261432367,1,1,1
3,20,371.44295480799985,254.4429088965358,16.78789059215194,40.002997778116026,1,1,1
3,22,146.2830236512234,380.9432256481263,49.76124419709657,55.58409493721325,1,1,1
3,23,281.3715515394815,206.93051753891757,20.18273698679792,56.55765106696066,1,1,1
3,24,14.577118564588982,471.2260441308716,61.816652015534075,56.32548114298004,1,1,1
3,25,256.08575439453125,287.2326354980469,29.692718505859375,68.29132080078125,1,1,1
4,1,495.20831471664985,481.89125070830784,44.528898881352916,122.93723243295011,1,1,1
4,2,752.4723216762608,421.0487073524573,39.96762475519654,90.28684813045146,1,1,1
4,3,356.186443329765,477.6476498331938,52.906102797204824,112.07603058644327,1,1,1
4,4,646.7549343200241,374.6281505741105,34.26977271261944,93.13412681434215,1,1,1
4,5,311.2433715462657,584.6165475223007,68.45470468069868,107.8491818516917,1,1,1
4,6,546.3361364998455,666.7243620445024,83.85247781993064,89.19528501010734,1,1,1
4,7,826.5608932324923,323.47102867714057,27.848911431990473,80.62155142885143,1,1,1
4,8,169.9480652742679,549.089246196413,48.9960710119733,82.92487233214172,1,1,1
4,9,676.0249824300093,341.4870972437581,31.235764401995766,85.89077193950936,1,1,1
4,10,488.6658291815562,664.7888479353851,60.62734127523822,91.06420672211834,1,1,1
4,11,118.64574705282374,393.56207285602824,30.501253971201947,70.8792247407174,1,1,1
4,12,299.12756606420214,490.042285299383,38.03521557147849,113.95286484019812,1,1,1
4,13,607.8543761249722,349.65463328587293,34.43647322202855,83.45862468268297,1,1,1
4,14,879.0184983025576,297.502436009105,29.267639599086124,76.67039399226911,1,1,1
4,15,241.98927042831912,295.56946666284324,30.250790691461816,75.58635275423148,1,1,1
4,16,651.7111563103173,307.60962670065936,27.877971923063797,79.50048056435185,1,1,1
4,17,43.0705839254518,299.8749175345111,24.506449494087406,50.24194540456949,1,1,1
4,18,628.0924737126379,311.1282391775554,27.8278544935838,61.483050815354545,1,1,1
4,19,748.3996914647621,720.272383578067,61.35420034633455,35.73257282518114,1,1,1
4,20,370.95391122480504,253.95069259207682,16.981140755386207,39.68073477176827,1,1,1
4,22,146.37380967996683,381.1239054981031,49.256725198632665,56.09234328291768,1,1,1
4,23,281.2731604436582,206.77664941915737,20.13033196918542,56.69746372326449,1,1,1
4,24,14.903564856940623,471.1170115100871,61.145846387793014,56.27154110930087,1,1,1
4,25,255.85222490869938,287.61193538705567,28.509306735167456,67.45189350391922,1,1,1
5,1,496.1989300498961,481.7171390101202,43.52885137583593,123.25837706914575,1,1,1
5,2,756.6659612700224,419.4757101365262,38.394948643266844,90.77412611854345,1,1,1
